Date,BOVESPA OPEN,DJIA Open,NIKKEI225,ShanghaiComposite Open,Stoxx Europe 50,CAC40 Open,TelAvivOpen,IPCMexicoOpen,MervalAregentinaOpen,CanadaTSXOpen,ASXAustraliaOpen,DAXOpenGermany,RTSIRussianOpen,OMXCopenhagenOpen,KopsiKoreaOpen,TaiwanTWIIIndex,IBEXSpainIndex,ATX Austria,SwissMarketIndex
6/16/08,67206,12818.33984,14388.11,2076.615967,3753.55,4610.990234,1007.11,30620.91992,2068.280029,13560,5395.200195,6587.209961,1887.41,416.83,1665.52002,7872.560059,13633.7002,3527.449951,7518.399902
6/17/08,67284,13012.53027,14110.79,2220.149902,3797.9,4632.109863,1022.77,30271.40039,2103.840088,13639.79981,5514,6530.109863,1870.93,426.18,1591.209961,7489.970215,13731.29981,3537.350098,7502.100098
6/18/08,68431,13056.57031,#N/A,2180.788086,3774.94,4449.390137,1035.33,30289.91016,2087.850098,13741.79981,5621.299805,6519.02002,1917.61,415.36,1604.469971,7602.509766,13766.79981,3558.780029,7470.100098
6/19/08,67090,12968.88965,13972.63,2205.746094,3795.2,4502.640137,1040.67,30532.91016,2095.790039,13773.7002,5643.700195,6749.240234,1980.84,414.38,1568.25,7528.540039,13803.09961,3553.98999,7583
6/20/08,66584,13010.82031,13504.51,2097.138916,3828.46,4635.02002,1037.62,30958.93945,2108,13804.09961,5625.399902,6788.399902,2004.48,409.53,1577.040039,7386.279785,13698.40039,3570.449951,7653.899902
6/23/08,64622,12814.34961,13783.45,2199.98291,3810.51,4510.970215,1030.72,31228.75977,2096.429932,13622.5,5606.299805,6753.870117,2025.14,407.92,1557.069946,7190.75,13916.2002,3612.77002,7636.899902
6/24/08,64636,12860.67969,13861.29,2127.726074,3775.93,4692.169922,1027.46,30762.16016,2026.660034,13525.90039,5512.100098,6802.549805,1989.25,410.31,1498.780029,7405.339844,14049.2002,3574.439941,7554.399902
6/25/08,64173,12745.54981,13325.94,2148.417969,3758.05,4658.509766,1042.85,30751.9707,1999.150024,13565.90039,5442.200195,6795.049805,2026.17,427.02,1543.01001,7207.919922,14071.29981,3587.179932,7560.799805
6/26/08,65804,12872.08008,12573.05,2122.407959,3699.99,4667.990234,1044.86,30674.35938,2004.300049,13617.09961,5408.299805,6751.47998,2046.8,429.37,1562.880005,7274.939941,14036.90039,3561.870117,7555.299805
6/27/08,63951,12825.12012,12829.06,2156.773926,3671.28,4722.950195,1034.52,30640.35938,1955.930054,13215.2002,5339.299805,6716.689941,2020.92,432.45,1550.949951,7153.680176,13898,3436.060059,7558.299805
6/30/08,64326,12891.29004,13092.78,2227.980957,3690.75,4648.540039,1031.89,30887.40039,1937.390015,13266.90039,5426.600098,6739.180176,2065.39,423.97,1518.569946,7028.629883,14000.29981,3350.320068,7628.399902
7/1/08,65018,12992.74023,13629.16,2227.343994,3748.56,4689.649902,1037.59,31337.66992,1940.150024,13197.2002,5514.899902,6561.899902,2079.72,431.19,1541.380005,7095.759766,13991.40039,3464.040039,7574.799805
7/2/08,63397,12985.41016,13087.91,2272.437012,3725.23,4906.060059,1045.88,31543.68945,1910.219971,13349.2002,5505.700195,6581.120117,2096.32,436.66,1542.72998,7214.209961,14111.59961,3400.100098,7721.5
7/3/08,61094,13026.04004,13478.86,2286.246094,3808.59,4926.370117,1055.76,31483.13086,1922.040039,13171.40039,5460.399902,6624.609863,2096.44,428.84,1530.680054,7022.97998,14068.29981,3300.51001,7687.899902
7/4/08,59266,12824.94043,13345.03,2359.678955,3769.89,4914.419922,1068.93,31794.10938,1881.079956,13486.40039,5597.299805,6717.279785,2081.51,433.49,1551.089966,6846.02002,14145.40039,3255.340088,7727.5
7/7/08,59372,12597.69043,13592.47,2333.163086,3736.12,4936.25,1066.4,31526.16992,1895.339966,12922.7002,5564.399902,6703.02002,2063.94,431.82,1586.27002,6892.350098,14255.2002,3320.600098,7644.799805
7/8/08,59081,12620.90039,13497.16,2296.047119,3763.55,4908.160156,1065.03,31126.07031,1894.109985,13068.29981,5637.799805,6840.680176,2032.29,440.45,1603.52002,7075.5,14148.90039,3199.649902,7521
7/10/08,59528,12479.62988,13859.7,2380.625977,3761.96,4888.919922,1054.78,31253.31055,1912.560059,13119.79981,5587.299805,6762.439941,2018.88,441.27,1595.280029,6991.709961,14158.40039,3078.110107,7573
7/11/08,60256,12542.90039,13745.5,2377.964111,3794.39,4875.47998,1066.14,31068.69922,1981.939941,12618,5599.200195,6739.649902,2042.38,440.56,1609.569946,7029.839844,14047.29981,2939.110107,7420.399902
7/14/08,60156,12593.87012,13099.24,2313.883057,3814.76,4891.839844,1085.27,31314.55078,1956.77002,12892.59961,5613,6776.930176,2050.46,437.61,1572.160034,7194.220215,13742.29981,2884.27002,7383.799805
7/15/08,60715,12647.36035,13207.15,2380.979004,3793.63,4755.069824,1094.02,31414.32031,1940.73999,13126.40039,5575.100098,6855.669922,2012.65,431.24,1594.040039,7357.149902,13863.40039,3214.469971,7425.299805
7/16/08,61018,12637.66992,13017.24,2417.217041,3825.02,4801,1097.37,31647.0293,1901.77002,13329.7002,5592.600098,6914.399902,2058.39,427.43,1583.98999,7213.319824,13524.29981,3219.179932,7502.299805
7/17/08,62063,12503.2002,#N/A,2446.124023,3825.02,4820.27002,1096.85,31835.58008,1910.640015,13403.2002,5603.299805,6905.419922,2079.67,424.49,1578.550049,7052.580078,13624.09961,3105.840088,7568.5
7/18/08,60106,12391.86035,13021.96,2422.100098,3877.5,4877.069824,1111.89,31968.59961,1923.410034,13402,5729.700195,6888.209961,2059.35,430.11,1567.01001,7147.259766,13504.59961,3123.830078,7549.5
7/21/08,60002,12388.80957,13068.3,2429.878906,3872.15,4882.290039,1098.89,31636.21094,1929.089966,13281.2002,5734.600098,6982.060059,2064.41,427.79,1540.319946,7135.040039,13573.29981,3104.560059,7498.700195
7/22/08,60772,12602.74023,13626.45,2345.009033,3845.08,4954.490234,1072.34,31488.82031,1949.839966,13337.7002,5726.799805,7036.990234,1990.84,421.58,1567.300049,6920.75,13582,2997.639893,7548.700195
7/23/08,59646,12210.12988,13622.56,2400.013916,3871.78,4887.279785,1092.46,31447.67969,1919.140015,13515,5630.899902,7043.649902,2018.76,411.65,1577.359985,6947.25,13610.5,2754.379883,7524.5
7/24/08,59425,12277.70996,13635.4,2468.083008,3855.86,4888.140137,1088.15,31692.84961,1877.540039,13475.7002,5740.600098,7040.839844,2016.44,412.93,1547.699951,7005.169922,13264.90039,2767.879883,7610.899902
7/25/08,57420,12286.33984,13757.91,2512.009033,3801.59,4916.560059,1093.13,31149.06055,1815.359985,13598.5,5774.200195,7037.629883,1946.79,416.59,1592.300049,6941.5,13343.7002,2767.77002,7326.399902
7/28/08,57207,12089.62988,13310.37,2514.591064,3812.69,4954.290039,1087.57,30905.08984,1814.359985,13800.2002,5828.100098,7040.790039,1964.65,413.62,1581.099976,7022.279785,13378.90039,2645.929932,7266
7/29/08,56869,12144.58984,13688.28,2542.335938,3817.07,4989.919922,1088.11,30898.23047,1871.630005,13626.09961,5823.700195,7021.290039,2000.95,411.78,1572.869995,7000.75,13332.2002,2816.550049,7326
7/30/08,58069,12306.86035,13500.46,2524.625977,3857.46,4986.120117,1071.11,30461.5293,1815.699951,13737.29981,5873.899902,7062.600098,1993.94,400.15,1553.650024,7313.080078,12815.90039,2585,7159.399902
7/31/08,59998,12269.65039,13914.57,2500.173096,3854.86,4976.560059,1062.76,30475.43945,1777.060059,13804.40039,5931.399902,7081.720215,1995.19,412.11,1579.130005,7337.669922,12679.2002,2468.879883,7221
8/1/08,59505,12158.67969,13824.72,2523.261963,3862.91,5057.52002,1065.38,30411.32031,1702.939941,13787.7002,5950,7072.120117,2030.13,405.02,1554.209961,7272.490234,12789.5,2254.070068,7276.100098
8/4/08,57619,12029.05957,14031.3,2548.10498,3882.28,5062.700195,1074.87,30353.01953,1699.280029,13689.59961,5944.5,7103.839844,2049.4,417.26,1531.869995,7265.009766,12608.90039,2098.919922,7273.899902
8/5/08,55609,12062.19043,13925.51,2440.676025,3822.31,5052.709961,1063,29916.58008,1744.27002,13833.29981,5867.799805,7177.02002,2053.93,418.96,1539.550049,7374.379883,12848,2002.130005,7235.600098
8/6/08,56473,11843.83008,13603.02,2477.156006,3794.13,5058.779785,1059.58,29618.10938,1735.119995,13929.90039,5799.5,7188.069824,2063.69,424.68,1508.670044,7189.680176,12996.90039,2258.340088,7133.5
8/7/08,57546,11842.36035,12992.18,2443.436035,3793.03,5029.02002,1066.36,29848.93945,1733.869995,14085.7002,5833.200195,7129.069824,2069.64,427.34,1505.130005,6876.22998,12880.90039,2394.560059,7159.5
8/8/08,57018,11805.30957,12992.28,2382.884033,3725.82,5001,1077.56,29533.43945,1727.780029,14188.2002,5746.100098,7016.209961,2052.84,428.1,1477.040039,6927.459961,12848.79981,2270.199951,7055.399902
8/11/08,56590,11808.57031,12972.06,2401.657959,3724.9,4975.089844,1074.87,29465.57031,1744.469971,14286.59961,5705.600098,7057.52002,2059.05,435.01,1487.780029,6989.939941,12551.79981,2082.030029,7020.299805
8/12/08,54721,11452.84961,13215.42,2477.927979,3711.03,5001.97998,1076.81,29298.08984,1746.119995,14299.59961,5708.299805,6923.939941,2103.96,435.72,1503.26001,6966.120117,12630.09961,2011.359985,7054.200195
8/13/08,54509,11345.7002,12782.8,2486.685059,3743.18,5036.669922,1061.35,29541.78906,1761.170044,14253.7002,5662.399902,6966.049805,2089.77,429,1488.25,6974.069824,12370.29981,2067.560059,7044
8/14/08,54573,11344.63965,12532.1,2577.428955,3752.24,5045.680176,1055.57,29194.16016,1744.880005,14058.59961,5692.100098,6980.689941,2115.32,430.66,1453.140015,6945.140137,12405,2098.23999,6897.5
8/15/08,55137,11382.33984,12658.28,2563.563965,3777.85,5090.75,1061.12,29295,1764.599976,14063.40039,5671.899902,7055.720215,2132.5,438.43,1418.26001,6950.879883,12260.5,1972.27002,6850.700195
8/18/08,54252,11216,12861.13,2612.123047,3720.5,5090.529785,1066.02,29395.49023,1784.469971,14171.09961,5644.5,7065.790039,2112.1,436.86,1403.890015,7090.319824,12374.7002,1924.900024,6935.899902
8/19/08,53326,11289.19043,12433.4,2586.759033,3737.34,5091.450195,1065.87,29223.48047,1777.359985,14008.29981,5569.600098,7098.700195,2091.09,431.27,1421.160034,7092.850098,12031.90039,1856.790039,6891
8/20/08,53641,11225.03027,12241.6,2646.287109,3699.05,5065.279785,1081.22,28676.7793,1777.349976,13876.90039,5569.600098,6986.919922,2113.61,429.24,1394.390015,6967.220215,12092.5,1676.219971,6763.5
8/21/08,55380,11381.92969,11787.51,2562.363037,3682.83,4977.850098,1094.01,28465.55078,1779.969971,13920.29981,5562.299805,6993.689941,2160.76,421.43,1437.589966,6802.959961,12028.5,1734.439941,6905
8/22/08,55933,11148.00977,11964.16,2629.031006,3596.7,5020.600098,1103.78,28348.01953,1759.5,14203.7002,5573.399902,6964.709961,2150.74,418.11,1469.540039,6706.870117,11777.90039,1821.599976,6834.100098
8/25/08,55854,11226.16992,12260.44,2631.445068,3597.34,4910.529785,1096.91,28383.5293,1758.089966,14356.90039,5434.899902,6966.089844,2175.92,422.18,1432.900024,6534.669922,11712.5,1909.300049,6685
8/26/08,54477,11103.63965,#N/A,2646.891113,3574.7,4956.720215,1107.37,28551.21094,1690.079956,14246.5,5451.600098,6790.180176,2172.25,428.58,1459.689941,6227.069824,12009.79981,1997.910034,6849.799805
8/27/08,54366,11050.79981,12482.57,2632.569092,3509.39,4923.779785,1110.79,28092.63086,1682.689941,14416.90039,5349.799805,6789.279785,2166.23,425.62,1468.410034,6560.72998,11869.29981,2045.469971,6823.5
8/28/08,55516,10961.88965,12480.09,2679.395996,3542.59,4988.330078,1100.86,27876.26953,1666.910034,14388.2002,5390.600098,6781.879883,2159.04,420.14,1381.23999,6598.609863,11732.59961,2210.969971,6840.600098
8/29/08,56388,11238.38965,12745.22,2680.547119,3562.67,4989.609863,1109.82,27655.66016,1595.069946,14567.5,5384.5,6647.600098,2102.45,418,1420.48999,6396.279785,11923.7002,2096.860107,6701.5
9/1/08,55665,11436.55957,12706.63,2639.141113,3532.83,5008.939941,1104.83,27499.71094,1604.880005,14611.59961,5418.899902,6701.5,2129.15,420.3,1385.469971,6438.490234,11797.90039,2001.449951,6606.5
9/2/08,55161,11495.01953,12604.58,2595.988037,3555.58,4914.22998,1123.41,27429.80078,1618.670044,14628.40039,5432.100098,6773.430176,2150.82,422.62,1441.310059,6338.609863,11837.79981,2097.639893,6584.5
9/3/08,54414,11457.90039,12820.47,2555.342041,3507.97,4966.279785,1126.51,27970.33008,1643.660034,14628,5372.5,6743.5,2126.57,429.84,1472.079956,6198.299805,11448.79981,2071.550049,6719.799805
9/4/08,53527,11603.38965,12525.54,2615.006104,3486.71,4915.720215,1122.84,28222.59961,1559.77002,14687.2002,5265.399902,6795.180176,2122.5,425.65,1447.900024,5748.169922,11327.59961,1994.52002,6694.899902
9/5/08,51404,11630.33984,12656.42,2601.23999,3426.58,4936.890137,1125.01,28169.76953,1572.390015,15012.29981,5287.200195,6704.220215,2140.98,420.64,1479.040039,5953.879883,11160.79981,1869.880005,6816.600098
9/8/08,51940,11341.13965,13189.36,2668.399902,3427.33,4779.430176,1149.35,27988.33984,1493.560059,14984.2002,5265.799805,6730.52002,2141.35,427,1487.72998,5558.049805,11453.59961,1778.5,6787.299805
9/9/08,50711,11369.46973,13389.9,2739.441895,3404.52,4764.410156,1140.18,27592.24023,1528.099976,14944.79981,5244.899902,6586.830078,2153.32,431.03,1492.420044,5910.759766,11610.40039,1807.469971,7018.899902
9/10/08,48439,11133.44043,13293.22,2722.266113,3460.4,4777.47998,1137.17,27640.78906,1657.699951,15017.09961,5258.399902,6588.060059,2201.47,433.94,1491.109985,6156.859863,11867.40039,1781.890015,7147.399902
9/11/08,49629,11397.55957,13450.23,2753.248047,3366.35,4667.709961,1139.66,26878.91016,1691.959961,14781.09961,5254.100098,6551.660156,2283.99,431.16,1383.969971,6016.560059,11721.5,1737.959961,7011.100098
9/12/08,51267,11577.99023,13250.43,2783.858887,3340.27,4665.439941,1143.48,27085.86914,1656.900024,14813.29981,5230.100098,6571.549805,2321.14,431.49,1453.400024,6136.97998,11814.29981,1646.949951,6991.299805
9/15/08,52386,11379.88965,13111.89,2753.344971,3352.81,4686.680176,1146.33,26732.83984,1669.51001,14750.40039,5122.399902,6449.040039,2339.57,437.3,1450.160034,6056.700195,12003,1562.26001,6879.899902
9/16/08,48404,11326.32031,12945.3,2766.51001,3292.86,4673.129883,1145.54,27343.32031,1707.77002,14700.90039,5047.200195,6423.370117,2406.05,435.13,1389.680054,6095.140137,11556.5,1516.359985,7091.100098
9/17/08,49218,11286.01953,13323.73,2796.903076,3288.52,4668.430176,1152.52,27473.81055,1686.030029,14508.2002,5005.700195,6394.080078,2411.95,440.44,1340.920044,5534.720215,11573.79981,1655.76001,7117.799805
9/18/08,45909,11603.63965,12917.51,2812.279053,3330.9,4590.97998,1154.22,27500.26953,1549.660034,14590.90039,5069,6319.600098,2478.87,444.41,1323.959961,5854,11323.40039,1797.859985,7070.5
9/19/08,48424,11655.41992,12990.58,2793.968018,3275.2,4612.990234,1143.5,26978.99023,1595.469971,14684.5,5002.600098,6262.97998,2487.92,457.66,1289.670044,5764.47998,11787.5,1756.030029,7103.200195
9/22/08,53055,11432.08984,13146.13,2743.031006,3332.66,4497.299805,1147.23,26502.7207,1605.680054,14673.90039,4952.399902,6360.700195,2453.12,463.65,1248.530029,5611.509766,11887.40039,1821.790039,7246.100098
9/23/08,51537,11729.66992,13398.3,2762.740967,3287.6,4514.399902,1156.66,26990.18945,1527.670044,14787.2002,4985,6312.319824,2467.81,468.66,1272.949951,5566.560059,11719,1801.300049,7179
9/24/08,49598,11781.7002,13476.45,2771.520996,3342.48,4489.700195,1159.98,27342.39063,1508.589966,14691.5,4955.899902,6314.169922,2433.07,459.96,1342.310059,5352.899902,11556.09961,1708.180054,7146.5
9/25/08,49848,11632.80957,13696.55,2812.989014,3283.01,4490.620117,1160.22,26982.49023,1430,14761.79981,4970.200195,6330.689941,2435.2,458.96,1338.459961,5374.27002,11536.2002,1736.469971,7282.700195
9/26/08,51824,11532.07031,13547.82,2861.177002,3197.78,4408.330078,1162.68,27073.31055,1382.02002,15071.59961,4919,6338.629883,2436.56,452.99,1258.380005,5183.430176,11820.40039,1710.050049,7313.200195
9/29/08,50743,11611.20996,13579.16,2900.572021,3216.24,4404.490234,1159,26943.44922,1360.319946,14978.59961,4794,6310.169922,2390.6,452.31,1245.150024,4996.060059,11704.29981,1762.420044,7258.299805
9/30/08,46026,11659.65039,13540.87,2853.490967,3142.73,4410.790039,1159.57,26643.55078,1284.5,14897.5,4872.600098,6184.649902,2396.87,450.15,1195.900024,5321.25,11667,1662.449951,7220.100098
10/1/08,49538,11478.08984,13863.47,2889.045898,3174.76,4349.990234,1164.86,26875.48047,1267.069946,14816.79981,4891.100098,6154.890137,2439.03,448.63,1223.75,5225.049805,11806.09961,1773.599976,7227
10/2/08,49805,11345.94043,13894.37,2926.620117,3256.09,4241.700195,1159.14,27261.50977,1349.579956,14650.40039,4865.299805,6100.620117,2459.88,451.02,1190.5,5069.069824,12008.59961,1792.839966,7172.899902
10/3/08,46155,11415.23047,#N/A,2930.501953,3321.53,4358.25,1145.95,27341.07031,1186.910034,14591.90039,5007.399902,6177.069824,2452.76,452.36,1089.569946,4993.790039,11904.29981,1761.77002,7164.399902
10/6/08,44502,11426.79004,13849.99,2930.312988,3333.92,4305.290039,1152.58,26776.00977,1186.52002,14893.09961,5014,6261.47998,2429.47,460.29,1051.579956,4845.310059,11742,1700.829956,7135.700195
10/7/08,42104,11626.19043,13766.86,2990.11792,3326.24,4254.870117,1142.32,26732.10938,1213.030029,14950.40039,5097.399902,6381.439941,2353.49,456.1,937.179993,4988.850098,11648.5,1738.01001,7045.600098
10/8/08,40137,11383.55957,14049.26,2950.168945,3387.5,4323.529785,1152.63,26862.91016,1174.640015,15068.59961,5097.700195,6395.060059,2351.78,458.15,916.849976,4843.709961,11674.2002,1743.109985,7014.399902
10/9/08,38594,11412.45996,#N/A,3015.076904,3354.58,4261.649902,1158.86,26560.5,1042.26001,15049.09961,4960,6486.049805,2377.91,454.14,1047.47998,4706.129883,11536.79981,1733.140015,7070.299805
10/10/08,37079,11499.87012,#N/A,3035.813965,3351.13,4250.459961,1157.78,26873.07031,929.76001,14804.90039,4912.799805,6546.169922,2357.79,447.41,1036.829956,4599.129883,11373.29981,1715.719971,7025.399902
10/13/08,35609,11713.23047,14102.48,3091.478027,3313.41,4148.100098,1131.2,26415.58008,971,14622,4870.600098,6411.709961,2339.29,446.08,1083.140015,4301.330078,11319.7002,1639.52002,7072.799805
10/14/08,40833,11545.62988,13943.26,3118.268066,3324.86,4088.360107,1144.05,26071.46094,890.27002,14679.09961,4959.5,6428.359863,2356.71,440.52,1117.130005,4160.529785,11225.59961,1699.890015,7087.200195
10/15/08,41567,11506.00977,13655.34,3057.459961,3367.33,4070.01001,1132.63,26131.34961,843.830017,14442.09961,4971.700195,6302.879883,2366.32,436.07,1135.530029,4622.549805,11453.90039,1721.410034,7222.200195
10/16/08,36835,11532.48047,13743.36,3073.518066,3367.82,4174.430176,1140.4,26444.11914,895.609985,14417.7002,4883.100098,6406.029785,2399.15,436.59,1184.920044,4448.509766,11272,1751.359985,7183.5
10/17/08,36440,11185.62988,13953.73,3124.789062,3316.61,4186.649902,1135.51,26320.73047,923.059998,14281.59961,4848.200195,6467.859863,2402.74,438.84,1133.780029,4707.75,11399.5,1750.83,7215.600098
10/20/08,36401,11224.87012,14118.55,3098.956055,3289.26,4310.160156,1120.76,26425.11914,972.440002,14403,4847.299805,6461.009766,2400.84,441.72,1054.349976,4925.740234,11464.7002,1752.540039,7243.5
10/21/08,39440,11514.73047,14251.74,3088.580078,3380.09,4286.819824,1105.61,26525.01953,1014.599976,14467,4978,6403.299805,2384.75,453.86,1152.26001,4991.25,11685.2002,1812.890015,7270.600098
10/22/08,39043,11233.91016,14219.48,3156.625,3409.02,4389.819824,1118.58,26467.78906,1061.880005,14573.5,4968.799805,6356.399902,2342.39,445.12,1133.339966,5077.009766,11607.5,1829.410034,7045.299805
10/23/08,35069,11264.44043,14269.61,3209.774902,3397.25,4434.870117,1099.25,26151.63086,1123.640015,13992.79981,4993.899902,6531.549805,2308.88,444.78,1103.880005,4699.089844,11705.59961,1899.329956,7237.899902
10/24/08,33809,11429.32031,14160.09,3181.062988,3408.48,4303.27002,1109.36,25955.85938,1136.47998,14176.29981,5021,6542.959961,2310.73,439.16,1074.75,4468.080078,11821,1869.859985,7156.799805
10/27/08,31480,11416.37012,13926.3,3203.887939,3445.66,4367.5,1073.79,26232.43945,1101.540039,13971.29981,5034.100098,6537.540039,2308.76,438.12,1126.939941,4711.609863,11850.09961,1806.349976,7170.299805
10/28/08,29438,10905.62012,13978.46,3275.666992,3436.85,4280.930176,1063.19,25634.56055,1084.150024,13689.59961,4974,6570.52002,2318.61,430.67,1074.329956,4652.629883,11409.5,1789.609985,7117.399902
10/29/08,33387,11056.58008,14012.2,3207.987061,3354.75,4384.799805,1079.12,25599.83984,1061.140015,13932.7002,4972.799805,6601.700195,2303.34,437.4,1053.290039,4587.200195,11343.09961,1751.030029,7119.5
10/30/08,34852,10609.00977,13690.19,3301.103027,3356.84,4415.790039,1079.98,25488.0293,1011.599976,13727.90039,4979.700195,6562.970215,2242.74,430.72,1038.73999,4425.25,11512.90039,1676.48999,7040.899902
10/31/08,37447,11027.50977,13893.31,3343.756104,3367.62,4345.009766,1076.73,25427.69922,1018.549988,13797.40039,4963.700195,6450.72998,2255.46,425.9,967.460022,4537.430176,11334.79981,1694.609985,6857.299805
11/3/08,37261,11394.41992,13709.44,3377.716064,3366.09,4306.850098,1098.84,24618.15039,1022.809998,13855.29981,4878.200195,6460.220215,2211.73,424.3,929.73999,4362.529785,11148.5,1732.780029,6856
11/4/08,38256,11015.69043,14124.47,3434.320068,3279.75,4301.439941,1089.82,23457.82031,988.5,13651.79981,4944.200195,6436.140137,2187.65,415.11,996.22998,4366.339844,11252.40039,1642.680054,6629.799805
11/5/08,40245,10850.01953,14338.54,3419.990967,3295.28,4423.939941,1042.85,24640.01953,943.890015,13356.29981,4893,6398.830078,2189.03,416.52,1016.090027,4266,11031.40039,1623.339966,6861.799805
11/6/08,37786,10827.16992,14440.14,3281.202881,3248.92,4434.629883,1051.5,25702.53906,920.48999,13595.59961,4941.799805,6297.830078,2175.02,408.01,993.070007,4120.509766,10778.29981,1612.599976,7029.200195
11/7/08,36362,11019.04004,14209.17,3354.678955,3312.41,4432.009766,1051.5,25131.86914,864.140015,13556.79981,4995.399902,6290.319824,2178.9,404.67,1058.630005,3962.689941,11021.40039,1591.76001,6861.600098
11/10/08,36672,11139.62012,14435.57,3429.693115,3280.41,4500.299805,1043.24,24969.16992,829.73999,13658.5,5012.600098,6243.529785,2186.35,406.84,1066.839966,4158.759766,10629,1563.589966,6854.700195
11/11/08,36775,10371.58008,14341.12,3477.112061,3297.42,4521.370117,1041.87,24946.5,903.140015,13634.2002,5022.100098,6332.939941,2167.18,393.77,1074,4280.430176,10779.40039,1633.140015,6793.299805
11/12/08,37261,10847.40039,14489.44,3467.047119,3299.15,4492.279785,1008.37,25644.33984,906.27002,13624.29981,5073.899902,6287.810059,2208.06,408.41,1007.710022,4265.649902,11596.09961,1640.369995,6850.5
11/13/08,34374,10825.54004,14181.38,3401.479004,3359.42,4439.47998,1028.92,25577.17969,957.02002,13567.40039,5128.700195,6336.350098,2174.22,406.52,1038.410034,4348.490234,11302.2002,1713.349976,6748.600098
11/14/08,36003,10483.95996,14021.17,3352.658936,3365.63,4445.819824,1026.75,23980.09961,971.97998,13303.59961,5096.5,6313.910156,2175.46,395.36,1042.160034,4444.370117,11298.79981,1703.160034,6343.700195
11/17/08,35777,10322.51953,14183.48,3287.759033,3364.4,4435.910156,1012.39,24898.4707,993.98999,13406.90039,5102.899902,6427.859863,2223.48,397.13,1017.47998,4436.120117,11154.5,1736.430054,6744.100098
11/18/08,35698,9955.419922,13888.6,3261.406006,3416.46,4402.97998,1011.65,25117.48047,928.440002,13303.59961,5051.200195,6400.850098,2135.38,386.84,1041.410034,4310.5,11302.5,1672.579956,6752.100098
11/19/08,34098,9437.230469,13973.73,3255.985107,3368.97,4355.549805,993.93,24033.73047,949.23999,13374.09961,4947.600098,6416.850098,2144.18,385.89,1116.089966,4346.049805,11395.90039,1689.640015,6754.299805
11/21/08,33403,9261.69043,14354.37,3112.572998,3274.82,4336.049805,1025.29,22969.56055,970.73999,13654.7002,4877.700195,6488.120117,2123.66,399.63,1112.439941,4347.660156,10744.7002,1737.959961,6623.600098
11/24/08,31255,8568.669922,14348.37,3138.145996,3185.83,4322.640137,1000.55,21766.67969,994.369995,13645.09961,5049.799805,6477.200195,2111.93,398.74,1145.060059,4213.069824,11064.29981,1691.219971,6584.100098
11/25/08,34189,8462.419922,14452.82,2994.865967,3284.12,4383.240234,1010.18,20868.57031,1015.179993,13496.5,4927.700195,6247.640137,2066.7,406.32,1128.660034,4278.609863,11186.09961,1734.170044,6198.5
11/26/08,34814,9388.969727,14130.17,2845.334961,3261.07,4330.620117,1006.64,20690.44922,1026.630005,13148.90039,4916.600098,6262.339844,1951.29,405.01,1138.420044,4479.140137,11047.40039,1746.380005,6179.399902
11/27/08,36470,9301.910156,13942.08,2916.094971,3242.02,4371.149902,1006.71,20268.78906,1070.290039,13331.2002,4834.200195,6258.259766,1928.74,415.13,1148.680054,4470.72998,11210.2002,1725.869995,5404.899902
11/28/08,36216,8577.040039,13857.47,2798.370117,3222.1,4369.830078,1012.31,20005.0293,1089.859985,13441.29981,4904,6225.299805,1896.28,409.39,1190.089966,4665.040039,10935.7002,1711.890015,5709.5
12/1/08,36596,8975.349609,13849.56,2905.052979,3278.02,4474.02002,1027.67,22186.80078,1099.079956,13301.79981,4778.200195,6192.609863,1949.03,406.97,1183.380005,4600.970215,10612.29981,1666.27002,6163.799805
12/2/08,34743,8852.299805,13829.92,2982.191895,3151.17,4455.589844,1027.38,22224.65039,1122.430054,13310.59961,4759.600098,6206.970215,1966.68,403.26,1174.23999,4604.5,10411.90039,1685.089966,6244.600098
12/3/08,35001,9262.799805,13822.32,2980.100098,3088.43,4465.339844,1041.71,21137.78906,1143.329956,13229.2002,4668.799805,6138.419922,1941.73,402.86,1189.849976,4570.52002,9443.099609,1619.849976,5663.100098
12/4/08,35311,9027.839844,13544.36,2889.735107,3018.77,4502.029785,1026.18,20464.19922,1152.459961,13155.59961,4637.299805,6017.470215,1895.86,412.2,1168.150024,4706.22998,9559.299805,1480.150024,5928.899902
12/5/08,35125,8519.769531,13481.38,2947.826904,3000.83,4444.470215,1056.63,20312.83008,1111.459961,13282.90039,4923.899902,5977.680176,1812,417.43,1140.079956,4674.359863,10308.59961,1481.339966,6184.399902
12/8/08,35347,8683.209961,13463.2,2938.423096,3253.52,4271.5,1051.61,20759.28906,1095.76001,13251.79981,4987.399902,5875.049805,1814.6,411.06,1128.540039,4661.689941,10143.79981,1512.939941,6337.200195
12/9/08,38285,8375.919922,13286.37,2817.628906,3181.77,4355.52002,1043.17,20166.61914,1045.52002,13197.09961,4917.299805,5986.939941,1842.58,405.88,1109.400024,4735.169922,9305.299805,1465.640015,6040.899902
12/10/08,37972,8178.720215,13265.4,2649.167969,3139.83,4335.02002,1039.1,18787.33984,1045.52002,13049.79981,4954.200195,6188.580078,1722.71,413.01,1124.599976,4517.049805,9799.299805,1463.180054,5965.100098
